wavelength,reflectance,species,sample.number,specimen.type,measurement.type
743.322,26,limenitis,5,facsimiles,blue_HW_right
743.64,26.11,limenitis,5,facsimiles,blue_HW_right
743.957,26.36,limenitis,5,facsimiles,blue_HW_right
744.275,26.44,limenitis,5,facsimiles,blue_HW_right
744.593,26.54,limenitis,5,facsimiles,blue_HW_right
744.91,26.56,limenitis,5,facsimiles,blue_HW_right
745.227,26.76,limenitis,5,facsimiles,blue_HW_right
745.545,26.93,limenitis,5,facsimiles,blue_HW_right
745.862,27.08,limenitis,5,facsimiles,blue_HW_right
746.179,27.19,limenitis,5,facsimiles,blue_HW_right
746.497,27.37,limenitis,5,facsimiles,blue_HW_right
746.814,27.45,limenitis,5,facsimiles,blue_HW_right
747.131,27.69,limenitis,5,facsimiles,blue_HW_right
747.448,27.76,limenitis,5,facsimiles,blue_HW_right
747.765,27.99,limenitis,5,facsimiles,blue_HW_right
748.082,28.19,limenitis,5,facsimiles,blue_HW_right
748.399,28.49,limenitis,5,facsimiles,blue_HW_right
748.716,28.6,limenitis,5,facsimiles,blue_HW_right
749.033,28.72,limenitis,5,facsimiles,blue_HW_right
749.35,28.97,limenitis,5,facsimiles,blue_HW_right
749.667,29.09,limenitis,5,facsimiles,blue_HW_right
749.983,29.4,limenitis,5,facsimiles,blue_HW_right
750.3,29.71,limenitis,5,facsimiles,blue_HW_right
750.617,29.83,limenitis,5,facsimiles,blue_HW_right
750.933,29.99,limenitis,5,facsimiles,blue_HW_right
751.25,30.07,limenitis,5,facsimiles,blue_HW_right
751.566,30.33,limenitis,5,facsimiles,blue_HW_right
751.883,30.52,limenitis,5,facsimiles,blue_HW_right
752.199,30.74,limenitis,5,facsimiles,blue_HW_right
752.516,31.02,limenitis,5,facsimiles,blue_HW_right
752.832,31.16,limenitis,5,facsimiles,blue_HW_right
753.148,31.23,limenitis,5,facsimiles,blue_HW_right
753.464,31.44,limenitis,5,facsimiles,blue_HW_right
753.781,31.6,limenitis,5,facsimiles,blue_HW_right
754.097,31.87,limenitis,5,facsimiles,blue_HW_right
754.413,32.14,limenitis,5,facsimiles,blue_HW_right
754.729,32.46,limenitis,5,facsimiles,blue_HW_right
755.045,32.57,limenitis,5,facsimiles,blue_HW_right
755.361,32.79,limenitis,5,facsimiles,blue_HW_right
755.677,32.98,limenitis,5,facsimiles,blue_HW_right
755.992,33.1,limenitis,5,facsimiles,blue_HW_right
756.308,33.35,limenitis,5,facsimiles,blue_HW_right
756.624,33.7,limenitis,5,facsimiles,blue_HW_right
756.94,33.88,limenitis,5,facsimiles,blue_HW_right
757.255,33.99,limenitis,5,facsimiles,blue_HW_right
757.571,34.17,limenitis,5,facsimiles,blue_HW_right
757.887,34.31,limenitis,5,facsimiles,blue_HW_right
758.202,34.46,limenitis,5,facsimiles,blue_HW_right
758.518,34.68,limenitis,5,facsimiles,blue_HW_right
758.833,34.78,limenitis,5,facsimiles,blue_HW_right
759.148,34.97,limenitis,5,facsimiles,blue_HW_right
759.464,35.08,limenitis,5,facsimiles,blue_HW_right
759.779,35.13,limenitis,5,facsimiles,blue_HW_right
760.094,35.23,limenitis,5,facsimiles,blue_HW_right
760.41,35.31,limenitis,5,facsimiles,blue_HW_right
760.725,35.46,limenitis,5,facsimiles,blue_HW_right
761.04,35.62,limenitis,5,facsimiles,blue_HW_right
761.355,35.72,limenitis,5,facsimiles,blue_HW_right
761.67,35.75,limenitis,5,facsimiles,blue_HW_right
761.985,35.89,limenitis,5,facsimiles,blue_HW_right
762.3,35.95,limenitis,5,facsimiles,blue_HW_right
762.615,36.06,limenitis,5,facsimiles,blue_HW_right
762.93,36.26,limenitis,5,facsimiles,blue_HW_right
763.244,36.46,limenitis,5,facsimiles,blue_HW_right
763.559,36.59,limenitis,5,facsimiles,blue_HW_right
763.874,36.74,limenitis,5,facsimiles,blue_HW_right
764.188,36.89,limenitis,5,facsimiles,blue_HW_right
764.503,36.99,limenitis,5,facsimiles,blue_HW_right
764.818,37.27,limenitis,5,facsimiles,blue_HW_right
765.132,37.45,limenitis,5,facsimiles,blue_HW_right
765.447,37.54,limenitis,5,facsimiles,blue_HW_right
765.761,37.78,limenitis,5,facsimiles,blue_HW_right
766.075,37.94,limenitis,5,facsimiles,blue_HW_right
766.39,38.06,limenitis,5,facsimiles,blue_HW_right
766.704,38.17,limenitis,5,facsimiles,blue_HW_right
767.018,38.28,limenitis,5,facsimiles,blue_HW_right
767.332,38.39,limenitis,5,facsimiles,blue_HW_right
767.646,38.4,limenitis,5,facsimiles,blue_HW_right
767.961,38.37,limenitis,5,facsimiles,blue_HW_right
768.275,38.34,limenitis,5,facsimiles,blue_HW_right
768.589,38.46,limenitis,5,facsimiles,blue_HW_right
768.903,38.56,limenitis,5,facsimiles,blue_HW_right
769.216,38.59,limenitis,5,facsimiles,blue_HW_right
769.53,38.57,limenitis,5,facsimiles,blue_HW_right
769.844,38.52,limenitis,5,facsimiles,blue_HW_right
770.158,38.54,limenitis,5,facsimiles,blue_HW_right
770.472,38.59,limenitis,5,facsimiles,blue_HW_right
770.785,38.65,limenitis,5,facsimiles,blue_HW_right
771.099,38.7,limenitis,5,facsimiles,blue_HW_right
771.413,38.88,limenitis,5,facsimiles,blue_HW_right
771.726,38.96,limenitis,5,facsimiles,blue_HW_right
772.04,39.04,limenitis,5,facsimiles,blue_HW_right
772.353,39.1,limenitis,5,facsimiles,blue_HW_right
772.666,39.11,limenitis,5,facsimiles,blue_HW_right
772.98,39.19,limenitis,5,facsimiles,blue_HW_right
773.293,39.3,limenitis,5,facsimiles,blue_HW_right
773.606,39.29,limenitis,5,facsimiles,blue_HW_right
773.919,39.41,limenitis,5,facsimiles,blue_HW_right
774.233,39.41,limenitis,5,facsimiles,blue_HW_right
774.546,39.62,limenitis,5,facsimiles,blue_HW_right
774.859,39.66,limenitis,5,facsimiles,blue_HW_right
775.172,39.82,limenitis,5,facsimiles,blue_HW_right
775.485,39.83,limenitis,5,facsimiles,blue_HW_right
775.798,39.87,limenitis,5,facsimiles,blue_HW_right
776.111,40.09,limenitis,5,facsimiles,blue_HW_right
776.423,40.07,limenitis,5,facsimiles,blue_HW_right
776.736,40.23,limenitis,5,facsimiles,blue_HW_right
777.049,40.45,limenitis,5,facsimiles,blue_HW_right
777.362,40.46,limenitis,5,facsimiles,blue_HW_right
777.674,40.64,limenitis,5,facsimiles,blue_HW_right
777.987,40.69,limenitis,5,facsimiles,blue_HW_right
778.299,40.71,limenitis,5,facsimiles,blue_HW_right
778.612,40.71,limenitis,5,facsimiles,blue_HW_right
778.924,40.98,limenitis,5,facsimiles,blue_HW_right
779.237,41.05,limenitis,5,facsimiles,blue_HW_right
779.549,40.87,limenitis,5,facsimiles,blue_HW_right
779.862,41,limenitis,5,facsimiles,blue_HW_right
780.174,40.89,limenitis,5,facsimiles,blue_HW_right
780.486,40.83,limenitis,5,facsimiles,blue_HW_right
780.798,40.82,limenitis,5,facsimiles,blue_HW_right
781.11,40.79,limenitis,5,facsimiles,blue_HW_right
781.422,40.77,limenitis,5,facsimiles,blue_HW_right
781.735,40.88,limenitis,5,facsimiles,blue_HW_right
782.046,40.99,limenitis,5,facsimiles,blue_HW_right
782.358,40.78,limenitis,5,facsimiles,blue_HW_right
782.67,40.99,limenitis,5,facsimiles,blue_HW_right
782.982,41.2,limenitis,5,facsimiles,blue_HW_right
783.294,41.13,limenitis,5,facsimiles,blue_HW_right
783.606,41.21,limenitis,5,facsimiles,blue_HW_right
783.917,41.09,limenitis,5,facsimiles,blue_HW_right
784.229,41.05,limenitis,5,facsimiles,blue_HW_right
784.541,40.96,limenitis,5,facsimiles,blue_HW_right
784.852,40.92,limenitis,5,facsimiles,blue_HW_right
785.164,40.83,limenitis,5,facsimiles,blue_HW_right
785.475,40.6,limenitis,5,facsimiles,blue_HW_right
785.787,40.7,limenitis,5,facsimiles,blue_HW_right
786.098,40.5,limenitis,5,facsimiles,blue_HW_right
786.41,40.41,limenitis,5,facsimiles,blue_HW_right
786.721,40.62,limenitis,5,facsimiles,blue_HW_right
787.032,40.65,limenitis,5,facsimiles,blue_HW_right
787.343,40.83,limenitis,5,facsimiles,blue_HW_right
787.654,41.1,limenitis,5,facsimiles,blue_HW_right
787.966,41.33,limenitis,5,facsimiles,blue_HW_right
788.277,41.46,limenitis,5,facsimiles,blue_HW_right
788.588,41.54,limenitis,5,facsimiles,blue_HW_right
788.899,41.84,limenitis,5,facsimiles,blue_HW_right
789.209,41.93,limenitis,5,facsimiles,blue_HW_right
789.52,42,limenitis,5,facsimiles,blue_HW_right
789.831,41.78,limenitis,5,facsimiles,blue_HW_right
790.142,41.66,limenitis,5,facsimiles,blue_HW_right
790.453,41.74,limenitis,5,facsimiles,blue_HW_right
790.763,41.83,limenitis,5,facsimiles,blue_HW_right
791.074,41.7,limenitis,5,facsimiles,blue_HW_right
791.385,41.42,limenitis,5,facsimiles,blue_HW_right
791.695,41.39,limenitis,5,facsimiles,blue_HW_right
792.006,41.47,limenitis,5,facsimiles,blue_HW_right
792.316,41.5,limenitis,5,facsimiles,blue_HW_right
792.626,41.45,limenitis,5,facsimiles,blue_HW_right
792.937,41.4,limenitis,5,facsimiles,blue_HW_right
793.247,41.61,limenitis,5,facsimiles,blue_HW_right
793.557,41.79,limenitis,5,facsimiles,blue_HW_right
793.868,41.68,limenitis,5,facsimiles,blue_HW_right
794.178,41.64,limenitis,5,facsimiles,blue_HW_right
794.488,41.87,limenitis,5,facsimiles,blue_HW_right
794.798,41.91,limenitis,5,facsimiles,blue_HW_right
795.108,42.03,limenitis,5,facsimiles,blue_HW_right
795.418,42.12,limenitis,5,facsimiles,blue_HW_right
795.728,42.03,limenitis,5,facsimiles,blue_HW_right
796.038,41.94,limenitis,5,facsimiles,blue_HW_right
796.348,42.01,limenitis,5,facsimiles,blue_HW_right
796.657,42.17,limenitis,5,facsimiles,blue_HW_right
796.967,42.07,limenitis,5,facsimiles,blue_HW_right
797.277,41.94,limenitis,5,facsimiles,blue_HW_right
797.587,41.88,limenitis,5,facsimiles,blue_HW_right
797.896,41.74,limenitis,5,facsimiles,blue_HW_right
798.206,41.89,limenitis,5,facsimiles,blue_HW_right
798.515,42.01,limenitis,5,facsimiles,blue_HW_right
798.825,41.88,limenitis,5,facsimiles,blue_HW_right
799.134,41.91,limenitis,5,facsimiles,blue_HW_right
799.444,41.86,limenitis,5,facsimiles,blue_HW_right
799.753,41.92,limenitis,5,facsimiles,blue_HW_right
800.062,41.74,limenitis,5,facsimiles,blue_HW_right
800.371,41.75,limenitis,5,facsimiles,blue_HW_right
800.681,42.08,limenitis,5,facsimiles,blue_HW_right
800.99,42.16,limenitis,5,facsimiles,blue_HW_right
801.299,42.24,limenitis,5,facsimiles,blue_HW_right
801.608,42.17,limenitis,5,facsimiles,blue_HW_right
801.917,41.79,limenitis,5,facsimiles,blue_HW_right
802.226,41.89,limenitis,5,facsimiles,blue_HW_right
802.535,41.74,limenitis,5,facsimiles,blue_HW_right
802.844,41.92,limenitis,5,facsimiles,blue_HW_right
803.152,41.97,limenitis,5,facsimiles,blue_HW_right
803.461,42.07,limenitis,5,facsimiles,blue_HW_right
803.77,42.17,limenitis,5,facsimiles,blue_HW_right
804.078,41.92,limenitis,5,facsimiles,blue_HW_right
804.387,41.97,limenitis,5,facsimiles,blue_HW_right
804.696,41.8,limenitis,5,facsimiles,blue_HW_right
805.004,41.84,limenitis,5,facsimiles,blue_HW_right
805.313,42.02,limenitis,5,facsimiles,blue_HW_right
805.621,42.14,limenitis,5,facsimiles,blue_HW_right
805.93,42.17,limenitis,5,facsimiles,blue_HW_right
806.238,42.18,limenitis,5,facsimiles,blue_HW_right
806.546,42.09,limenitis,5,facsimiles,blue_HW_right
806.854,42.17,limenitis,5,facsimiles,blue_HW_right
807.163,41.95,limenitis,5,facsimiles,blue_HW_right
807.471,42.17,limenitis,5,facsimiles,blue_HW_right
807.779,42.03,limenitis,5,facsimiles,blue_HW_right
808.087,42.1,limenitis,5,facsimiles,blue_HW_right
808.395,42.18,limenitis,5,facsimiles,blue_HW_right
808.703,42.23,limenitis,5,facsimiles,blue_HW_right
809.011,42.32,limenitis,5,facsimiles,blue_HW_right
809.319,42.35,limenitis,5,facsimiles,blue_HW_right
809.626,42.27,limenitis,5,facsimiles,blue_HW_right
809.934,42.38,limenitis,5,facsimiles,blue_HW_right
810.242,42.11,limenitis,5,facsimiles,blue_HW_right
810.55,42.21,limenitis,5,facsimiles,blue_HW_right
810.857,42.41,limenitis,5,facsimiles,blue_HW_right
811.165,42.33,limenitis,5,facsimiles,blue_HW_right
811.472,42.2,limenitis,5,facsimiles,blue_HW_right
811.78,42.35,limenitis,5,facsimiles,blue_HW_right
812.087,42.6,limenitis,5,facsimiles,blue_HW_right
812.395,42.58,limenitis,5,facsimiles,blue_HW_right
812.702,42.63,limenitis,5,facsimiles,blue_HW_right
813.009,42.86,limenitis,5,facsimiles,blue_HW_right
813.317,42.82,limenitis,5,facsimiles,blue_HW_right
813.624,43.22,limenitis,5,facsimiles,blue_HW_right
813.931,43.27,limenitis,5,facsimiles,blue_HW_right
814.238,42.89,limenitis,5,facsimiles,blue_HW_right
814.545,42.96,limenitis,5,facsimiles,blue_HW_right
814.852,42.97,limenitis,5,facsimiles,blue_HW_right
815.159,42.87,limenitis,5,facsimiles,blue_HW_right
815.466,42.54,limenitis,5,facsimiles,blue_HW_right
815.773,42.19,limenitis,5,facsimiles,blue_HW_right
816.08,42.23,limenitis,5,facsimiles,blue_HW_right
816.387,42.19,limenitis,5,facsimiles,blue_HW_right
816.693,42.13,limenitis,5,facsimiles,blue_HW_right
817,41.85,limenitis,5,facsimiles,blue_HW_right
817.307,41.82,limenitis,5,facsimiles,blue_HW_right
817.613,41.95,limenitis,5,facsimiles,blue_HW_right
817.92,42.04,limenitis,5,facsimiles,blue_HW_right
818.226,42.45,limenitis,5,facsimiles,blue_HW_right
818.533,42.52,limenitis,5,facsimiles,blue_HW_right
818.839,42.72,limenitis,5,facsimiles,blue_HW_right
819.146,43.11,limenitis,5,facsimiles,blue_HW_right
819.452,43.29,limenitis,5,facsimiles,blue_HW_right
819.758,43.22,limenitis,5,facsimiles,blue_HW_right
820.064,43.39,limenitis,5,facsimiles,blue_HW_right
820.371,43.39,limenitis,5,facsimiles,blue_HW_right
820.677,43.74,limenitis,5,facsimiles,blue_HW_right
820.983,43.77,limenitis,5,facsimiles,blue_HW_right
821.289,44.06,limenitis,5,facsimiles,blue_HW_right
821.595,43.73,limenitis,5,facsimiles,blue_HW_right
821.901,44.07,limenitis,5,facsimiles,blue_HW_right
822.207,43.85,limenitis,5,facsimiles,blue_HW_right
822.512,43.81,limenitis,5,facsimiles,blue_HW_right
822.818,43.42,limenitis,5,facsimiles,blue_HW_right
823.124,43.34,limenitis,5,facsimiles,blue_HW_right
823.43,43.12,limenitis,5,facsimiles,blue_HW_right
823.735,43.35,limenitis,5,facsimiles,blue_HW_right
824.041,43.03,limenitis,5,facsimiles,blue_HW_right
824.347,42.9,limenitis,5,facsimiles,blue_HW_right
824.652,42.83,limenitis,5,facsimiles,blue_HW_right
824.957,42.78,limenitis,5,facsimiles,blue_HW_right
825.263,42.05,limenitis,5,facsimiles,blue_HW_right
825.568,42,limenitis,5,facsimiles,blue_HW_right
825.874,41.73,limenitis,5,facsimiles,blue_HW_right
826.179,41.79,limenitis,5,facsimiles,blue_HW_right
826.484,41.88,limenitis,5,facsimiles,blue_HW_right
826.789,41.61,limenitis,5,facsimiles,blue_HW_right
827.094,41.41,limenitis,5,facsimiles,blue_HW_right
827.399,41.45,limenitis,5,facsimiles,blue_HW_right
827.705,41.82,limenitis,5,facsimiles,blue_HW_right
828.01,41.39,limenitis,5,facsimiles,blue_HW_right
828.314,41.43,limenitis,5,facsimiles,blue_HW_right
828.619,41.74,limenitis,5,facsimiles,blue_HW_right
828.924,41.7,limenitis,5,facsimiles,blue_HW_right
829.229,41.59,limenitis,5,facsimiles,blue_HW_right
829.534,41.89,limenitis,5,facsimiles,blue_HW_right
829.838,41.67,limenitis,5,facsimiles,blue_HW_right
830.143,41.88,limenitis,5,facsimiles,blue_HW_right
830.448,42.11,limenitis,5,facsimiles,blue_HW_right
830.752,42.36,limenitis,5,facsimiles,blue_HW_right
831.057,42.09,limenitis,5,facsimiles,blue_HW_right
831.361,42.56,limenitis,5,facsimiles,blue_HW_right
831.666,42.6,limenitis,5,facsimiles,blue_HW_right
831.97,42.47,limenitis,5,facsimiles,blue_HW_right
832.274,42.39,limenitis,5,facsimiles,blue_HW_right
832.579,42.79,limenitis,5,facsimiles,blue_HW_right
832.883,42.64,limenitis,5,facsimiles,blue_HW_right
833.187,43.1,limenitis,5,facsimiles,blue_HW_right
833.491,43.17,limenitis,5,facsimiles,blue_HW_right
833.795,42.85,limenitis,5,facsimiles,blue_HW_right
834.099,42.77,limenitis,5,facsimiles,blue_HW_right
834.403,42.92,limenitis,5,facsimiles,blue_HW_right
834.707,43.05,limenitis,5,facsimiles,blue_HW_right
835.011,43.21,limenitis,5,facsimiles,blue_HW_right
835.315,43.23,limenitis,5,facsimiles,blue_HW_right
835.619,43.41,limenitis,5,facsimiles,blue_HW_right
835.923,43.16,limenitis,5,facsimiles,blue_HW_right
836.226,43.42,limenitis,5,facsimiles,blue_HW_right
836.53,42.84,limenitis,5,facsimiles,blue_HW_right
836.834,42.74,limenitis,5,facsimiles,blue_HW_right
837.137,43.26,limenitis,5,facsimiles,blue_HW_right
837.441,43.16,limenitis,5,facsimiles,blue_HW_right
837.744,43.28,limenitis,5,facsimiles,blue_HW_right
838.048,42.96,limenitis,5,facsimiles,blue_HW_right
838.351,42.4,limenitis,5,facsimiles,blue_HW_right
838.654,42.5,limenitis,5,facsimiles,blue_HW_right
838.958,42.88,limenitis,5,facsimiles,blue_HW_right
839.261,42.78,limenitis,5,facsimiles,blue_HW_right
839.564,42.31,limenitis,5,facsimiles,blue_HW_right
839.867,42.5,limenitis,5,facsimiles,blue_HW_right
840.17,42.63,limenitis,5,facsimiles,blue_HW_right
840.473,42.26,limenitis,5,facsimiles,blue_HW_right
840.776,41.74,limenitis,5,facsimiles,blue_HW_right
841.079,41.47,limenitis,5,facsimiles,blue_HW_right
841.382,41.35,limenitis,5,facsimiles,blue_HW_right
841.685,41.93,limenitis,5,facsimiles,blue_HW_right
841.988,41.92,limenitis,5,facsimiles,blue_HW_right
842.291,41.37,limenitis,5,facsimiles,blue_HW_right
842.593,41.14,limenitis,5,facsimiles,blue_HW_right
842.896,41.39,limenitis,5,facsimiles,blue_HW_right
843.199,41.02,limenitis,5,facsimiles,blue_HW_right
843.501,41.14,limenitis,5,facsimiles,blue_HW_right
843.804,41.48,limenitis,5,facsimiles,blue_HW_right
844.106,42.08,limenitis,5,facsimiles,blue_HW_right
844.409,42.13,limenitis,5,facsimiles,blue_HW_right
844.711,42.62,limenitis,5,facsimiles,blue_HW_right
845.013,42.9,limenitis,5,facsimiles,blue_HW_right
845.316,42.78,limenitis,5,facsimiles,blue_HW_right
845.618,42.87,limenitis,5,facsimiles,blue_HW_right
845.92,43.18,limenitis,5,facsimiles,blue_HW_right
846.222,43.07,limenitis,5,facsimiles,blue_HW_right
846.524,43.1,limenitis,5,facsimiles,blue_HW_right
846.826,42.83,limenitis,5,facsimiles,blue_HW_right
847.128,42.14,limenitis,5,facsimiles,blue_HW_right
847.43,41.93,limenitis,5,facsimiles,blue_HW_right
847.732,41.78,limenitis,5,facsimiles,blue_HW_right
848.034,41.3,limenitis,5,facsimiles,blue_HW_right
848.336,41.04,limenitis,5,facsimiles,blue_HW_right
848.638,40.56,limenitis,5,facsimiles,blue_HW_right
848.939,40.7,limenitis,5,facsimiles,blue_HW_right
849.241,40.21,limenitis,5,facsimiles,blue_HW_right
849.543,40.96,limenitis,5,facsimiles,blue_HW_right
849.844,41.63,limenitis,5,facsimiles,blue_HW_right
850.146,41.94,limenitis,5,facsimiles,blue_HW_right
850.447,42.4,limenitis,5,facsimiles,blue_HW_right
850.749,42.56,limenitis,5,facsimiles,blue_HW_right
851.05,42.28,limenitis,5,facsimiles,blue_HW_right
851.351,42.35,limenitis,5,facsimiles,blue_HW_right
851.653,42.66,limenitis,5,facsimiles,blue_HW_right
851.954,42.97,limenitis,5,facsimiles,blue_HW_right
852.255,42.77,limenitis,5,facsimiles,blue_HW_right
852.556,43.61,limenitis,5,facsimiles,blue_HW_right
852.857,42.99,limenitis,5,facsimiles,blue_HW_right
853.158,42.53,limenitis,5,facsimiles,blue_HW_right
853.459,41.91,limenitis,5,facsimiles,blue_HW_right
853.76,42.28,limenitis,5,facsimiles,blue_HW_right
854.061,42.6,limenitis,5,facsimiles,blue_HW_right
854.362,42.82,limenitis,5,facsimiles,blue_HW_right
854.663,42.72,limenitis,5,facsimiles,blue_HW_right
854.964,41.74,limenitis,5,facsimiles,blue_HW_right
855.264,41.72,limenitis,5,facsimiles,blue_HW_right
855.565,42.41,limenitis,5,facsimiles,blue_HW_right
855.866,42.3,limenitis,5,facsimiles,blue_HW_right
856.166,42.41,limenitis,5,facsimiles,blue_HW_right
856.467,42.85,limenitis,5,facsimiles,blue_HW_right
856.767,43.7,limenitis,5,facsimiles,blue_HW_right
857.068,43.54,limenitis,5,facsimiles,blue_HW_right
857.368,43.09,limenitis,5,facsimiles,blue_HW_right
857.668,43.2,limenitis,5,facsimiles,blue_HW_right
857.969,43.27,limenitis,5,facsimiles,blue_HW_right
858.269,43.73,limenitis,5,facsimiles,blue_HW_right
858.569,43.32,limenitis,5,facsimiles,blue_HW_right
858.869,42.36,limenitis,5,facsimiles,blue_HW_right
859.169,41.89,limenitis,5,facsimiles,blue_HW_right
859.469,41.29,limenitis,5,facsimiles,blue_HW_right
859.769,40.91,limenitis,5,facsimiles,blue_HW_right
860.069,40.03,limenitis,5,facsimiles,blue_HW_right
860.369,39.68,limenitis,5,facsimiles,blue_HW_right
860.669,39.43,limenitis,5,facsimiles,blue_HW_right
860.969,39.5,limenitis,5,facsimiles,blue_HW_right
861.269,39.83,limenitis,5,facsimiles,blue_HW_right
861.568,40.44,limenitis,5,facsimiles,blue_HW_right
861.868,40.96,limenitis,5,facsimiles,blue_HW_right
862.168,40.79,limenitis,5,facsimiles,blue_HW_right
862.467,40.79,limenitis,5,facsimiles,blue_HW_right
862.767,41.38,limenitis,5,facsimiles,blue_HW_right
863.066,41.02,limenitis,5,facsimiles,blue_HW_right
